,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork
465,40,No,Travel Rarely,1137.0, Research & Development ,1,Bachelor's,,Very Low,Male,98.0,Medium,Manager, Manager ,Very Low,,,18991,2,,11,"3,0",Very Low,Low,22.0,3,,19,11,16,Yes
466,27,No,Travel Rarely,511.0, Sales ,2,Secondary,"1898,0",Very Low,Female,89.0,High,Assistant, Sales Executive ,Medium,Single,,26997,0,No,14,"3,0",Low,Zero,9.0,5,"2,0",8,0,7,No
467,42,No,,1396.0,,6,High School,"1911,0",Medium,Male,83.0,Medium,Coordinator, Research Director ,Very Low,Married,,14842,9,No,13,"3,0",Low,Low,18.0,3,"4,0",13,5,7,Yes
468,26,No,Travel Frequently,1096.0,,6,High School,,Medium,Male,61.0,High,Entry Level, Laboratory Technician ,High,Married,,7102,0,No,18,"3,0",Very Low,Low,8.0,3,"3,0",7,7,7,Yes
469,28,No,Travel Frequently,,,1,Secondary,"1927,0",Medium,Male,42.0,Low,Assistant, Sales Executive ,High,Married,,19255,1,,12,"3,0",Medium,Low,7.0,2,"3,0",7,0,7,Yes
470,47,No,,1169.0,,14,Bachelor's,"1934,0",Medium,Male,64.0,Medium,Assistant, Research Scientist ,Low,Married,,2125,8,,18,"3,0",Medium,Low,,4,"4,0",8,1,7,No
471,34,No,Travel Rarely,1239.0,,13,Bachelor's,"1951,0",High,Male,39.0,Medium,Coordinator, Sales Executive ,Medium,Divorced,,22914,1,No,18,"3,0",Medium,Low,9.0,2,"2,0",8,1,1,Yes
472,26,No,,157.0, Research & Development ,1,High School,"1952,0",Medium,Male,95.0,Medium,Entry Level, Laboratory Technician ,Very Low,Single,,20006,0,No,13,"3,0",High,Zero,8.0,6,,7,7,6,Yes
473,27,No,Travel Rarely,954.0,,9,High School,"1965,0",High,Male,44.0,Medium,Assistant, Sales Executive ,High,,,5099,1,,14,"3,0",Very Low,Zero,,5,,7,0,7,No
474,31,Yes,Travel Frequently,754.0, Sales ,26,Bachelor's,"1967,0",Very Low,Male,63.0,Medium,Assistant, Sales Executive ,High,,,21075,1,Yes,11,"3,0",Medium,Zero,10.0,4,"3,0",10,0,8,Yes
475,33,No,Travel Frequently,1303.0,,7,Secondary,,High,Male,,Medium,Assistant, Healthcare Representative ,Medium,Divorced,,18079,1,,20,,Medium,High,9.0,2,"3,0",9,2,8,Yes
476,31,No,,697.0,,10,High School,"1979,0",Medium,Female,40.0,Medium,Coordinator, Research Director ,Medium,Married,,26862,4,No,20,"4,0",Medium,Low,13.0,2,"4,0",11,4,8,Yes
477,35,No,,1395.0,,9,Bachelor's,"2008,0",Low,Male,48.0,Medium,Assistant, Research Scientist ,Medium,,5098.0,18698,1,No,19,"3,0",Low,Zero,10.0,5,"3,0",10,0,8,Yes
478,33,No,Travel Rarely,501.0,,15,Secondary,"2009,0",Low,Female,95.0,Medium,Assistant, Healthcare Representative ,High,Married,,21653,0,Yes,13,,Very Low,Low,,6,"3,0",9,8,1,Yes
479,39,No,Travel Rarely,116.0,,24,Primary,"2014,0",Very Low,Male,52.0,Medium,Assistant, Research Scientist ,High,Single,,5340,7,No,13,,Very Low,Zero,,2,"3,0",7,1,7,No
480,36,No,Travel Rarely,557.0,,46,High School,,High,Female,94.0,Low,Coordinator, Sales Executive ,High,Married,,12695,0,No,19,"3,0",Medium,Medium,10.0,2,"3,0",9,3,4,Yes
481,41,No,Travel Rarely,582.0,,28,Bachelor's,"2034,0",Very Low,Female,60.0,Low,Manager, Manufacturing Director ,Low,Married,13570.0,5640,0,No,23,,Medium,Low,21.0,3,"3,0",20,0,10,Yes
482,34,No,,704.0, Sales ,28,High School,"2035,0",High,Female,95.0,Low,Assistant, Sales Executive ,Medium,Married,6712.0,8978,1,No,21,"4,0",High,Medium,8.0,2,"3,0",8,1,7,No
483,38,No,Travel Rarely,,,10,Secondary,,Very Low,Female,100.0,Medium,Assistant, Sales Executive ,High,Married,,5982,1,No,11,"3,0",Medium,Low,10.0,1,"3,0",10,1,9,Yes
484,39,No,Travel Rarely,613.0,,6,Primary,"2062,0",High,Male,42.0,Low,Coordinator, Healthcare Representative ,Very Low,,9991.0,21457,4,,15,"3,0",Very Low,Low,,5,"3,0",7,1,7,Yes
485,34,No,Travel Rarely,419.0,,7,Bachelor's,"28,0",Very Low,Female,53.0,Medium,Coordinator, Research Director ,Low,Single,,21293,0,No,11,,Medium,Zero,,4,"3,0",12,2,11,No
486,44,No,Travel Rarely,477.0,,7,Bachelor's,,Very Low,Female,42.0,Low,Coordinator, Healthcare Representative ,High,Married,10248.0,2094,3,,14,,High,Low,24.0,4,"3,0",22,5,17,Yes
487,46,No,,1211.0,,5,Bachelor's,"62,0",Very Low,Male,98.0,Medium,Assistant, Sales Executive ,High,Single,,20445,4,,21,,Medium,Zero,14.0,4,"3,0",9,0,8,Yes
488,41,No,Travel Frequently,857.0, Research & Development ,10,High School,"199,0",High,Male,91.0,Low,Manager, Manager ,Very Low,Divorced,,12888,4,,13,"3,0",Low,Low,,2,"2,0",7,7,7,No
489,39,No,,505.0, Research & Development ,2,Bachelor's,"343,0",Medium,Female,64.0,Medium,Coordinator, Healthcare Representative ,Medium,Single,10938.0,6420,0,No,25,"4,0",High,Zero,20.0,1,"3,0",19,11,8,No
490,42,No,Travel Rarely,269.0,,2,High School,"351,0",High,Female,56.0,Low,Entry Level, Laboratory Technician ,Very Low,Divorced,2593.0,8007,0,Yes,11,"3,0",Medium,Low,10.0,4,"3,0",9,7,8,Yes
491,33,No,Travel Frequently,553.0, Research & Development ,5,Bachelor's,"428,0",High,Female,74.0,Medium,Coordinator, Manager ,Low,Married,11878.0,23364,6,,11,,Low,Medium,12.0,2,"3,0",10,8,8,Yes
492,35,No,Travel Rarely,1296.0,,5,Bachelor's,"464,0",Medium,Male,62.0,Medium,Coordinator, Manufacturing Director ,Low,Single,8095.0,18264,0,No,13,"3,0",High,Zero,17.0,5,"3,0",16,0,13,Yes
493,33,Yes,Travel Rarely,1277.0,,15,Primary,,Low,Male,56.0,Medium,Coordinator, Manager ,Medium,Married,,24619,7,,12,"3,0",High,Zero,15.0,2,"4,0",7,7,7,Yes
494,40,No,Travel Rarely,302.0,,6,High School,,Low,Female,75.0,Medium,Manager, Manufacturing Director ,Medium,Single,,20364,7,No,15,"3,0",Medium,Zero,22.0,3,"3,0",20,5,13,No
495,41,No,Travel Rarely,427.0,,10,Bachelor's,"731,0",Low,Male,73.0,Low,Director, Manager ,High,Divorced,,8861,3,No,15,"3,0",Low,High,23.0,2,"2,0",21,12,6,No
496,27,No,,975.0,,7,High School,"764,0",High,Female,55.0,Low,Assistant, Healthcare Representative ,Very Low,,,23398,8,No,19,"3,0",Very Low,Zero,,2,"1,0",7,0,7,No
497,52,No,Travel Rarely,621.0,,3,Bachelor's,,Medium,Male,31.0,Low,Manager, Manager ,Very Low,,16856.0,10084,1,,11,"3,0",Very Low,Zero,,3,"4,0",34,1,16,Yes
498,51,No,Travel Rarely,1318.0,,26,Bachelor's,"851,0",Very Low,Female,66.0,Medium,Manager, Manager ,Medium,Married,,5594,2,No,14,"3,0",Medium,Low,,2,"2,0",20,4,17,No
499,47,No,Travel Rarely,249.0,,2,Secondary,"903,0",Medium,Female,35.0,Medium,Assistant, Sales Executive ,High,,4537.0,17783,0,,22,"4,0",Very Low,Low,8.0,2,"3,0",7,7,7,Yes
500,50,No,Non Travel,881.0, Research & Development ,2,Bachelor's,"905,0",Very Low,Male,98.0,Medium,Manager, Manager ,Very Low,Divorced,17924.0,4544,1,,11,"3,0",High,Low,31.0,3,"3,0",31,14,7,No
501,35,No,Travel Rarely,1137.0, Research & Development ,21,Primary,"942,0",High,Female,51.0,Medium,Assistant, Healthcare Representative ,High,Married,4014.0,19170,1,,25,"4,0",High,Low,10.0,2,"1,0",10,0,7,Yes
502,39,No,Travel Rarely,466.0,,1,Primary,"1026,0",High,Female,65.0,Low,Manager, Manufacturing Director ,High,Married,12742.0,7060,1,No,16,"3,0",Medium,Low,,3,"3,0",21,11,8,Yes
503,39,No,Travel Frequently,945.0,,22,High School,,High,Female,82.0,Medium,Coordinator, Manufacturing Director ,Very Low,Single,,5083,1,,13,"3,0",Medium,Zero,,2,"3,0",21,2,8,No
504,41,No,,509.0,,7,Secondary,"1085,0",Low,Female,43.0,High,Entry Level, Research Scientist ,Medium,,3376.0,18863,1,No,13,"3,0",Medium,Zero,,3,"3,0",10,0,8,No
505,44,Yes,,1376.0, Human Resources ,1,Secondary,,Low,Male,91.0,Low,Coordinator, Human Resources ,Very Low,Married,10482.0,2326,9,No,14,,High,Low,24.0,1,"3,0",20,3,6,Yes
506,42,No,,469.0,,2,Secondary,"1109,0",High,Male,35.0,Medium,Manager, Manager ,Very Low,,,14399,0,No,17,"3,0",High,Low,23.0,3,"3,0",22,13,7,No
507,52,No,Travel Rarely,994.0,,7,Bachelor's,"1118,0",Low,Male,87.0,Medium,Coordinator, Healthcare Representative ,Low,Single,,15322,7,,19,"3,0",High,Zero,18.0,4,,8,4,0,Yes
508,38,No,,433.0,,1,High School,"1152,0",Medium,Male,37.0,High,Entry Level, Human Resources ,Medium,,,6004,1,No,13,"3,0",High,Low,7.0,2,"4,0",7,5,0,Yes
509,46,No,,991.0, Human Resources ,1,Secondary,,High,Female,44.0,Medium,Entry Level, Human Resources ,Very Low,,,22957,6,,12,"3,0",Medium,Zero,10.0,3,"4,0",7,5,7,Yes
510,35,No,,482.0,,4,Bachelor's,"1350,0",Medium,Male,87.0,Medium,Assistant, Research Scientist ,Medium,Single,4249.0,2690,1,,11,"3,0",Low,Zero,,3,"3,0",9,1,1,No
511,28,No,Travel Rarely,1083.0, Research & Development ,29,Primary,"1514,0",Medium,Male,96.0,Very Low,Assistant, Manufacturing Director ,Low,Married,6549.0,3173,1,,14,,Low,Medium,8.0,2,"2,0",8,1,7,Yes
512,44,No,,136.0,,28,High School,"1523,0",High,Male,32.0,Medium,Manager, Research Director ,Very Low,Married,,22074,3,No,13,"3,0",Medium,Low,,1,"4,0",20,14,17,Yes
513,50,No,,333.0,,22,Postgraduate,"1539,0",Medium,Male,88.0,Very Low,Manager, Research Director ,High,,14411.0,24450,1,,13,"3,0",High,Zero,,2,"3,0",32,13,9,No
514,55,No,Travel Rarely,685.0,,23,Postgraduate,,Medium,Male,60.0,Low,Director, Manager ,High,,19586.0,23037,1,No,21,"4,0",Medium,Low,36.0,3,"3,0",36,2,13,Yes
515,39,No,,1462.0, Sales ,6,High School,"1588,0",High,Male,38.0,High,Coordinator, Sales Executive ,Medium,Married,8237.0,4658,2,No,11,"3,0",Very Low,Low,11.0,3,"3,0",7,7,6,Yes
516,49,No,,722.0, Research & Development ,13,Bachelor's,"1617,0",Very Low,Female,84.0,Medium,Entry Level, Laboratory Technician ,Very Low,,3211.0,22102,1,,14,"3,0",High,Low,10.0,3,"2,0",9,1,4,Yes
517,45,No,,,,28,Secondary,"1719,0",High,Female,48.0,Low,Manager, Research Director ,Low,Single,16704.0,17119,1,,11,,Medium,Zero,21.0,2,"3,0",21,8,6,No
518,46,No,,1277.0,,2,High School,,Medium,Male,74.0,Medium,Coordinator, Sales Executive ,High,,,5596,4,,12,"3,0",Low,Low,,5,"2,0",10,0,3,No
519,27,No,,1131.0,,15,High School,"1870,0",High,Female,77.0,Low,Entry Level, Research Scientist ,Very Low,Married,4774.0,23844,0,No,19,"3,0",High,Low,,2,,7,7,3,No
520,42,No,Travel Rarely,300.0,,2,High School,"2031,0",Very Low,Male,56.0,Medium,Director, Manager ,Medium,Married,,17312,5,,11,"3,0",Very Low,Zero,24.0,2,"2,0",22,4,14,Yes
521,49,No,,1023.0, Sales ,2,High School,"2065,0",High,Male,63.0,Low,Assistant, Sales Executive ,Low,Married,,13243,2,,14,"3,0",High,Zero,17.0,3,"2,0",9,0,8,Yes
522,29,No,Travel Rarely,153.0,,15,Secondary,"15,0",High,Female,49.0,Low,Assistant, Laboratory Technician ,Medium,Single,,12682,0,Yes,12,"3,0",High,Zero,10.0,3,"3,0",9,0,8,Yes
523,34,No,Non Travel,1065.0,,12,Bachelor's,"60,0",Very Low,Male,72.0,Medium,Assistant, Sales Executive ,Medium,,4568.0,10034,0,No,20,"4,0",Medium,Zero,,2,"3,0",9,8,7,No
524,37,No,,1115.0,,1,Bachelor's,,Very Low,Male,51.0,Low,Assistant, Manufacturing Director ,Medium,Divorced,5993.0,2689,1,No,18,"3,0",Medium,Low,,2,,7,0,7,No
525,36,No,,1195.0,,11,High School,"85,0",Low,Male,95.0,Low,Assistant, Manufacturing Director ,Low,Single,6499.0,22656,1,No,13,"3,0",Medium,Zero,6.0,3,"3,0",6,0,3,Yes
526,45,No,,1316.0,,29,High School,,Medium,Male,83.0,Medium,Entry Level, Research Scientist ,High,Single,3452.0,9752,5,,13,"3,0",Low,Zero,9.0,2,"2,0",6,0,3,Yes
527,29,No,Travel Rarely,665.0,,15,High School,"346,0",Medium,Male,60.0,Medium,Entry Level, Research Scientist ,High,,,22673,1,No,19,"3,0",Very Low,Zero,6.0,1,"3,0",6,1,5,No
528,26,No,,1479.0,,1,High School,"384,0",Medium,Female,84.0,Medium,Assistant, Manufacturing Director ,Low,,6397.0,26767,1,No,20,"4,0",Very Low,Low,6.0,6,"1,0",6,1,4,No
529,28,No,,304.0,,9,Bachelor's,"498,0",Low,Male,92.0,Medium,Assistant, Sales Executive ,High,Single,,20750,1,No,16,"3,0",High,Zero,,1,"3,0",7,0,7,Yes
530,42,No,Travel Frequently,1368.0,,30,Bachelor's,"551,0",High,Female,,Low,Assistant, Healthcare Representative ,High,Married,,4386,0,No,11,"3,0",High,High,7.0,4,"4,0",6,0,4,Yes
531,31,No,Travel Rarely,828.0, Sales ,2,Primary,"604,0",Low,Male,77.0,Medium,Assistant, Sales Executive ,High,,,8346,4,Yes,13,"3,0",Medium,Zero,10.0,2,"4,0",6,0,5,Yes
532,37,No,Travel Rarely,799.0,,47,High School,,High,Female,59.0,Medium,Coordinator, Manufacturing Director ,High,Single,,23848,4,,17,"3,0",High,Zero,,3,"4,0",6,1,2,Yes
533,37,No,Non Travel,142.0,,9,Bachelor's,"626,0",Very Low,Male,69.0,Medium,Coordinator, Sales Executive ,Low,Divorced,,24666,1,No,13,"3,0",High,Low,9.0,6,"3,0",9,7,7,No
534,37,No,Travel Rarely,446.0,,1,Bachelor's,,Low,Female,65.0,Medium,Assistant, Manufacturing Director ,Low,Married,,15701,6,,12,"3,0",Low,Low,8.0,2,"2,0",6,4,3,No
535,24,No,Travel Rarely,691.0,,23,High School,,Low,Male,89.0,High,Entry Level, Research Scientist ,High,,2725.0,21630,1,,11,"3,0",Low,Medium,,3,"3,0",6,1,4,Yes
536,50,No,,1246.0,,3,High School,"644,0",Very Low,Male,99.0,Medium,Director, Manager ,Low,Married,,7999,1,No,11,"3,0",Medium,Low,,2,"3,0",32,10,7,No
537,34,No,,254.0,,1,Secondary,"649,0",Low,Male,83.0,Low,Entry Level, Research Scientist ,High,,3622.0,22794,1,Yes,13,"3,0",High,Low,6.0,3,"3,0",6,1,3,Yes
538,27,No,Travel Frequently,1410.0,,3,Primary,"714,0",High,Female,71.0,High,Assistant, Sales Executive ,High,,,16673,1,,20,,Low,Medium,,3,"3,0",6,0,4,No
539,25,No,,883.0, Sales ,42,Primary,"781,0",High,Female,32.0,Medium,Assistant, Sales Executive ,High,Single,6180.0,22807,1,No,23,"4,0",Low,Zero,6.0,5,"2,0",6,1,4,No
540,34,No,,304.0, Sales ,25,High School,,High,Male,60.0,Medium,Assistant, Sales Executive ,High,Single,6274.0,18686,1,No,22,"4,0",Medium,Zero,6.0,5,"3,0",6,1,4,Yes
541,34,No,,121.0, Research & Development ,2,Bachelor's,"804,0",Medium,Female,86.0,Low,Entry Level, Research Scientist ,Very Low,,4381.0,7530,1,,11,,Medium,Zero,6.0,3,"3,0",6,1,3,Yes
542,35,No,,950.0,,7,High School,,Medium,Male,59.0,Medium,Coordinator, Manufacturing Director ,Medium,Single,,18869,3,No,21,"4,0",Low,Zero,17.0,3,"4,0",8,1,6,No
543,35,No,,1343.0,,16,Primary,"856,0",Very Low,Female,53.0,Low,Entry Level, Research Scientist ,Very Low,,2559.0,17852,1,,11,"3,0",High,Zero,6.0,3,"2,0",6,1,1,No
544,33,No,,827.0, Research & Development ,1,Bachelor's,"998,0",Medium,Female,84.0,High,Assistant, Healthcare Representative ,Low,Married,5488.0,20161,1,Yes,13,"3,0",Very Low,Low,,2,"3,0",6,1,2,Yes
545,29,No,,1107.0,,28,Bachelor's,"1120,0",Medium,Female,93.0,Medium,Entry Level, Research Scientist ,High,Divorced,2514.0,26968,4,No,22,"4,0",Very Low,Low,11.0,1,"3,0",7,1,7,No
546,29,No,Travel Frequently,490.0, Research & Development ,10,High School,"1143,0",High,Female,61.0,Medium,Entry Level, Research Scientist ,Low,Divorced,,17940,0,No,14,"3,0",High,Medium,8.0,2,"2,0",7,1,1,Yes
547,34,No,,1400.0,,9,Primary,,Low,Female,70.0,Medium,Assistant, Sales Executive ,Medium,Married,,5829,1,,20,"4,0",Very Low,Zero,,3,"2,0",6,1,3,No
548,28,No,Travel Rarely,1179.0,,19,Bachelor's,,High,Male,78.0,Low,Entry Level, Laboratory Technician ,Very Low,Married,3196.0,12449,1,,12,"3,0",Medium,High,6.0,2,"3,0",6,3,3,No
549,44,No,,1117.0,,2,Primary,,Very Low,Female,72.0,High,Entry Level, Research Scientist ,High,Married,,19982,1,,13,"3,0",High,Low,10.0,5,"3,0",10,7,7,No
550,31,No,Travel Rarely,1332.0, Research & Development ,11,Secondary,"1251,0",Medium,Male,80.0,Medium,Assistant, Healthcare Representative ,Very Low,Married,,17089,1,Yes,12,,High,Zero,6.0,2,"2,0",6,0,1,No
551,26,No,,583.0, Research & Development ,4,Secondary,,Medium,Male,53.0,Medium,Entry Level, Research Scientist ,High,,,9973,1,Yes,20,"4,0",Low,Zero,,2,"2,0",8,2,2,No
552,47,No,Travel Rarely,465.0,,1,High School,"1438,0",Very Low,Male,74.0,Medium,Entry Level, Research Scientist ,High,,3420.0,10205,7,No,12,"3,0",Medium,Low,17.0,2,"2,0",6,1,2,Yes
553,37,No,,1413.0, Research & Development ,5,Secondary,,Medium,Male,84.0,High,Entry Level, Laboratory Technician ,Medium,Single,,25470,0,No,14,"3,0",Very Low,Zero,7.0,2,"1,0",6,1,3,No
554,32,No,,1200.0,,1,Bachelor's,"1574,0",High,Male,,Medium,Assistant, Research Scientist ,Very Low,Married,4087.0,25174,4,,14,"3,0",Low,Low,9.0,3,"2,0",6,1,2,Yes
555,32,No,,977.0,,2,High School,"1671,0",High,Male,45.0,Medium,Assistant, Research Scientist ,Low,Divorced,,25518,0,No,13,"3,0",Medium,Medium,10.0,4,"2,0",9,1,6,Yes
556,33,No,Non Travel,530.0,,16,High School,,Medium,Female,36.0,Medium,Assistant, Sales Executive ,High,,5368.0,16130,1,Yes,25,"4,0",Medium,Low,7.0,2,"3,0",6,1,2,No
557,47,Yes,,1093.0, Sales ,9,High School,,Medium,Male,82.0,Very Low,Manager, Sales Executive ,Medium,Married,12936.0,24164,7,No,11,,Medium,Zero,25.0,3,"1,0",23,14,10,Yes
558,41,Yes,,1102.0,,1,Secondary,,Low,Female,94.0,Medium,Assistant, Sales Executive ,High,,,19479,8,Yes,11,"3,0",Very Low,Zero,8.0,0,"1,0",6,0,5,No
559,35,No,Travel Rarely,809.0, Research & Development ,16,High School,,Very Low,Male,84.0,High,Entry Level, Laboratory Technician ,Low,Married,,16479,0,,13,"3,0",Medium,Low,6.0,5,"3,0",5,0,3,No
560,29,No,Travel Rarely,1328.0,,2,High School,"94,0",Medium,Male,76.0,Medium,Entry Level, Research Scientist ,Low,Married,,4956,0,No,23,"4,0",High,Low,,3,"3,0",5,0,4,No
561,32,No,Travel Rarely,548.0,,1,High School,,Low,Male,66.0,Medium,Assistant, Research Scientist ,Low,,,7346,1,No,17,"3,0",Low,Medium,10.0,3,"3,0",10,0,9,Yes
562,35,No,Travel Rarely,1214.0,,1,High School,,Low,Male,30.0,Low,Entry Level, Research Scientist ,Medium,Single,,26278,1,No,18,"3,0",Very Low,Zero,6.0,3,"3,0",6,0,4,No
563,56,No,,,,13,High School,"112,0",High,Male,,Very Low,Coordinator, Manufacturing Director ,High,,,21698,4,No,11,"3,0",Very Low,Zero,37.0,3,"2,0",6,0,2,Yes
564,28,No,,120.0,,4,High School,"129,0",Low,Male,43.0,Medium,Assistant, Sales Executive ,Medium,,4221.0,8863,1,,15,"3,0",Low,Zero,5.0,3,"4,0",5,0,4,Yes
565,25,Yes,Travel Rarely,240.0,,5,High School,"142,0",Medium,Male,46.0,Low,Assistant, Sales Executive ,Medium,Single,,26959,1,Yes,11,"3,0",High,Zero,,1,"3,0",6,0,3,Yes
566,56,Yes,,441.0,,14,Bachelor's,"161,0",Low,Female,72.0,Medium,Entry Level, Research Scientist ,Low,,4963.0,4510,9,,18,"3,0",Very Low,High,7.0,2,"3,0",5,4,3,Yes
567,26,No,,841.0, Research & Development ,6,High School,"164,0",Medium,Female,46.0,Low,Entry Level, Research Scientist ,Low,Married,,23300,1,,19,"3,0",Medium,Zero,5.0,3,"2,0",5,4,3,No
568,32,Yes,,1033.0,,9,High School,"190,0",Very Low,Female,41.0,Medium,Entry Level, Laboratory Technician ,Very Low,,4200.0,10224,7,No,22,"4,0",Very Low,Zero,,2,"4,0",5,0,4,No
569,30,No,Travel Rarely,,,18,High School,"194,0",Very Low,Female,75.0,Medium,Entry Level, Research Scientist ,Medium,Single,,23910,1,No,14,"3,0",Medium,Zero,,4,"2,0",5,0,4,Yes
570,50,No,Travel Rarely,1452.0,,11,High School,"226,0",Medium,Female,53.0,Medium,Director, Manager ,Low,,,17053,3,,15,"3,0",Low,Zero,,5,"3,0",5,4,4,No
571,32,No,,120.0,,6,Postgraduate,"231,0",Medium,Male,43.0,Medium,Entry Level, Research Scientist ,Medium,,,12430,3,No,20,"4,0",Very Low,Zero,8.0,2,,5,1,4,No
572,45,No,Travel Rarely,1268.0,,4,Secondary,"240,0",Medium,Female,30.0,Medium,Assistant, Sales Executive ,Very Low,,5006.0,6319,4,,11,"3,0",Very Low,Low,9.0,3,"4,0",5,0,3,No
573,43,No,,,,7,High School,"262,0",High,Male,37.0,High,Entry Level, Research Scientist ,High,Divorced,,5228,4,No,14,"3,0",High,High,7.0,3,"4,0",5,2,2,Yes
574,29,Yes,,121.0,,27,High School,"283,0",Low,Female,35.0,Medium,Coordinator, Sales Executive ,High,Married,7639.0,24525,1,,22,"4,0",High,High,10.0,3,"2,0",10,1,9,Yes
575,31,No,Non Travel,, Research & Development ,1,Bachelor's,"308,0",Medium,Male,90.0,Very Low,Assistant, Manufacturing Director ,Medium,,,4381,0,,12,"3,0",High,Low,6.0,2,"3,0",5,1,4,Yes
576,33,Yes,,813.0,,14,High School,"325,0",Medium,Male,58.0,Medium,Entry Level, Laboratory Technician ,High,Married,,22149,5,Yes,13,"3,0",Medium,Low,8.0,2,"1,0",5,0,4,No
577,31,Yes,,307.0,,29,Secondary,"355,0",Medium,Male,71.0,Low,Entry Level, Laboratory Technician ,Low,,,11652,0,No,11,"3,0",Low,Zero,,2,"4,0",5,1,4,Yes
578,37,No,,228.0,,6,Bachelor's,"378,0",Medium,Male,,Medium,Assistant, Sales Executive ,High,,6502.0,22825,4,No,14,"3,0",Low,Low,,5,"4,0",5,0,1,Yes
579,50,No,,797.0, Research & Development ,4,Primary,,Very Low,Male,96.0,Medium,Director, Research Director ,Low,Divorced,,15815,3,No,14,"3,0",Very Low,Medium,28.0,4,"2,0",10,1,6,No
580,42,No,Travel Frequently,555.0,,26,High School,,Medium,Female,77.0,Medium,Manager, Sales Executive ,Low,Married,13525.0,14864,5,,14,"3,0",High,Low,,2,,20,4,8,Yes
581,27,No,,1377.0,,2,High School,,High,Male,74.0,Medium,Assistant, Sales Executive ,Medium,,,5242,1,Yes,11,"3,0",Very Low,Zero,5.0,3,"3,0",5,0,4,Yes
582,27,No,Non Travel,210.0,,1,Primary,"449,0",Medium,Male,73.0,Medium,Assistant, Sales Executive ,Low,,6349.0,22107,0,Yes,13,"3,0",High,Low,,0,,5,1,4,Yes
583,41,No,Travel Rarely,483.0,,6,High School,"466,0",High,Male,,Low,Assistant, Manufacturing Director ,Low,Single,,10110,6,Yes,15,"3,0",High,Zero,,3,"3,0",5,1,2,Yes
584,37,No,Travel Rarely,921.0,,10,High School,"486,0",Medium,Female,98.0,Medium,Entry Level, Laboratory Technician ,Very Low,,,17663,6,No,20,"4,0",Low,Low,,3,"3,0",5,0,3,Yes
585,40,Yes,,575.0,,22,Secondary,"492,0",Low,Male,68.0,Low,Assistant, Sales Executive ,Medium,,6380.0,6110,2,Yes,12,"3,0",Very Low,Medium,8.0,6,"3,0",6,1,0,Yes
586,55,No,,1311.0,,2,High School,"505,0",Medium,Female,97.0,Medium,Manager, Manager ,High,Single,,23258,2,Yes,13,"3,0",Medium,Zero,,2,"3,0",5,1,2,No
587,26,Yes,Travel Frequently,575.0,,3,Primary,"510,0",Medium,Male,73.0,Medium,Entry Level, Research Scientist ,Very Low,,3102.0,6582,0,,22,"4,0",Medium,Zero,,2,"3,0",6,0,4,Yes
588,40,No,Travel Rarely,759.0,,2,Secondary,,High,Female,46.0,Medium,Assistant, Sales Executive ,Low,Divorced,,22553,7,,12,"3,0",Medium,Medium,,5,"3,0",5,1,3,Yes
589,25,No,,891.0, Sales ,4,Secondary,"527,0",Low,Female,99.0,Low,Assistant, Sales Executive ,High,Single,,12090,1,Yes,11,"3,0",Low,Zero,5.0,3,"3,0",5,1,3,No
590,30,No,,1082.0,,12,High School,,Low,Female,83.0,Medium,Assistant, Sales Executive ,Medium,Single,,19558,0,No,11,,Low,Zero,,6,"3,0",5,4,4,Yes
591,52,No,Travel Rarely,319.0,,32,High School,,High,Male,,Low,Coordinator, Manufacturing Director ,Medium,Married,,19609,2,,14,,Medium,Zero,,4,"3,0",5,0,4,No
592,42,No,Travel Frequently,532.0,,12,Secondary,"547,0",Very Low,Female,92.0,Medium,Assistant, Research Scientist ,Medium,,4556.0,12932,2,No,11,"3,0",Low,Low,19.0,3,"3,0",5,0,2,No
593,30,No,Travel Rarely,317.0,,2,High School,"548,0",Medium,Female,43.0,Very Low,Assistant, Manufacturing Director ,High,,,24793,2,No,20,"4,0",Medium,Zero,11.0,2,"3,0",5,0,2,Yes
594,35,No,Travel Rarely,144.0,,22,High School,"577,0",High,Male,46.0,Very Low,Entry Level, Laboratory Technician ,Medium,Single,4230.0,19225,0,No,15,"3,0",Medium,Zero,,2,"3,0",5,4,3,No
595,31,No,Travel Rarely,688.0,,7,High School,,Medium,Male,44.0,Low,Coordinator, Manager ,High,Divorced,,25291,9,,21,"4,0",Medium,Low,10.0,3,"2,0",5,0,1,Yes
596,35,No,Travel Rarely,195.0, Sales ,1,High School,,Very Low,Female,80.0,Medium,Assistant, Sales Executive ,Medium,Single,4859.0,6698,1,,16,"3,0",High,Zero,5.0,3,"3,0",5,0,3,Yes
597,25,No,,622.0,,13,Primary,,Low,Male,40.0,Medium,Entry Level, Sales Representative ,Medium,,,26376,1,,11,"3,0",Medium,Zero,7.0,1,"3,0",7,0,6,Yes
